11	Барбало	Barbalo=T
11	Ашгай	Asgaj=T
11	Андриос	Andriosz=T
11	Андраши	Andrasi=T
11	Алойз	Alojz=T
11	Агнес	Agnesz=T
10	Яужев	Jáuzsev=T
10	Янтол	Jántol=T
10	Юузеф	Juuzef=T
10	Юльяно	Julyjano=T
10	Эртибет	Ertibet=T
10	Энрих	Enrih=T
10	Эндрс	Endrsz=T
10	Эндрих	Endrih=T
10	Эммо	Emmo=T
10	Шандоров	Sandorov=T
10	Феронс	Feronsz=T
10	Ференя	Ferenya=T
10	Фереж	Ferezs=T
10	Феденц	Fegyenc=T
10	солдат	szoldat=T
10	Поол	Pool=T
10	Пела	Pela=T
10	Палль	Pally=T
10	Палинд	Palind=T
10	Павла	Pavla=T
10	Ондреаш	Ondreas=T
10	Ондра	Ondra=T
10	Олоиш	Olois=T
10	Новжер	Novzser=T
10	Мотияш	Motijas=T
10	Модеш	Mogyes=T
10	Михат	Mihat=T
10	Микулаш	Mikulas=T
10	Миколуш	Mikolus=T
10	Миклой	Mikloj=T
10	Мигайны	Migajni=T
10	Менирт	Menirt=T
10	Матыш	Matis=T
10	Лойот	Lojot=T
10	Ленгард	Lengard=T
10	Леиш	Leis=T
10	Лаяшь	Lajasy=T
10	Ласпо	Laszpo=T
10	Ласош	Laszos=T
10	Ласио	Laszio=T
10	Лаело	Laelo=T
10	Лаейш	Laés=T
10	Йожер	Jozser=T
10	Иштваны	Istvani=T
10	Ишован	Isovan=T
10	Ишва	Isva=T
10	Иужер	Iuzser=T
10	Иргей	Irgé=T
10	Импе	Impe=T
10	Илеиш	Ileis=T
10	Игнати	Ignati=T
10	Иаузеф	Iauzef=T
10	Ердь	Ergy=T
10	Елизабета	Elizabeta=T
10	Еж	Ezs=T
10	Деорт	Gyeort=T
10	Деордий	Gyeordij=T
10	Дежой	Gyezsoj=T
10	Дежен	Gyezsen=T
10	Гужеф	Guzsef=T
10	Гошнар	Gosnar=T
10	Гиоргий	Giorgij=T
10	Герий	Gerij=T
10	Генрия	Genrija=T
10	Генрикне	Genrikne=T
10	Гейзор	Gézor=T
10	Гандор	Gandor=T
10	Венди	Vendi=T
10	Вельмож	Velymozs=T
10	Болдежар	Bolgyezsar=T
10	Бол	Bol=T
10	Биль	Bily=T
10	Бамит	Bamit=T
10	Арпарт	Arpart=T
10	Арбан	Arban=T
9	Янышь	Jánisy=T
9	Юлло	Jullo=T
9	Юзыв	Juziv=T
9	Эштван	Estvan=T
9	Эрную	Ernuyu=T
9	Энов	Enov=T
9	Эндраш	Endras=T
9	Шондо	Sondo=T
9	Шебель	Sebely=T
9	Шапдор	Sapdor=T
9	Шамоель	Samoely=T
9	Фринц	Frinc=T
9	Фридош	Fridos=T
9	Флоре	Flore=T
9	Флариан	Flarian=T
9	Ференсне	Ferenszne=T
9	Товт	Tovt=T
9	Тетер	Teter=T
9	Табур	Tabur=T
9	Сужеф	Szuzsef=T
9	Самойл	Szamojl=T
9	Рейза	Réza=T
9	Поргв	Porgv=T
9	Повл	Povl=T
9	Повзеф	Povzef=T
9	Пат	Pat=T
9	Паг	Pag=T
9	Ондран	Ondran=T
9	Омтол	Omtol=T
9	Оберт	Obert=T
9	Никлуш	Niklus=T
9	Наз	Naz=T
9	Мотеш	Motes=T
9	Минай	Minaj=T
9	Микнош	Miknos=T
9	Миклоус	Miklousz=T
9	Миаль	Mialy=T
9	Метяш	Metyas=T
9	Меньгарт	Menygart=T
9	Менгрит	Mengrit=T
9	Менгит	Mengit=T
9	Манош	Manos=T
9	Ляус	Ljausz=T
9	Льюш	Lyyus=T
9	Лослоу	Loszlou=T
9	Лосла	Loszla=T
9	Липош	Lipos=T
9	Линод	Linod=T
9	Лигай	Ligaj=T
9	Лаюуш	Layuus=T
9	Ласю	Laszyu=T
9	Ласмо	Laszmo=T
9	Ласле	Laszle=T
9	Ласело	Laszelo=T
9	Ланаш	Lanas=T
9	Лало	Lalo=T
9	Капман	Kapman=T
9	Кандраш	Kandras=T
9	Камон	Kamon=T
9	Кальмар	Kalymar=T
9	Калмар	Kalmar=T
9	Калмай	Kalmaj=T
9	Йожефов	Jozsefov=T
9	Иштран	Istran=T
9	Иштваг	Istvag=T
9	Ишстван	Issztvan=T
9	Иш	Is=T
9	Исть	Iszty=T
9	Иргель	Irgely=T
9	Иошер	Ioser=T
9	Иоханн	Iohann=T
9	Иотван	Iotvan=T
9	Иона	Iona=T
9	Иожед	Iozsed=T
9	Иогануш	Ioganus=T
9	Имле	Imle=T
9	Имеря	Imerja=T
9	Илек	Ilek=T
9	Изиф	Izif=T
9	Иенс	Iensz=T
9	Игнаи	Ignai=T
9	Иген	Igen=T
